"Class","Order","Family","Genus","Scientific_name","Body_mass_g_1","SVL_mm_1","Body_mass_g_RMA"
"Amphibia","Anura","Rhacophoridae","Philautus","Philautus_vittiger",NA,30,9.99403476982588
"Amphibia","Anura","Rhacophoridae","Philautus","Philautus_worcesteri",NA,44,12.951402453757
"Amphibia","Anura","Rhacophoridae","Polypedates","Polypedates_assamensis",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Polypedates","Polypedates_braueri",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Polypedates","Polypedates_chlorophthalmus",NA,62,16.3350798940977
"Amphibia","Anura","Rhacophoridae","Polypedates","Polypedates_colletti",NA,80,19.4108144669355
"Amphibia","Anura","Rhacophoridae","Polypedates","Polypedates_cruciger",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Polypedates","Polypedates_discantus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Polypedates","Polypedates_hecticus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Polypedates","Polypedates_hui",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Polypedates","Polypedates_impresus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Polypedates","Polypedates_insularis",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Polypedates","Polypedates_iskandari",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Polypedates","Polypedates_leucomystax",7.2,80,7.2
"Amphibia","Anura","Rhacophoridae","Polypedates","Polypedates_macrotis",NA,85,20.2238405844841
"Amphibia","Anura","Rhacophoridae","Polypedates","Polypedates_maculatus",35.6,83,35.6
"Amphibia","Anura","Rhacophoridae","Polypedates","Polypedates_megacephalus",NA,70,17.7334738891495
"Amphibia","Anura","Rhacophoridae","Polypedates","Polypedates_mutus",NA,66.7,17.1632478105944
"Amphibia","Anura","Rhacophoridae","Polypedates","Polypedates_occidentalis",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Polypedates","Polypedates_otilophus",NA,100,22.5753300313735
"Amphibia","Anura","Rhacophoridae","Polypedates","Polypedates_pseudocruciger",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Polypedates","Polypedates_ranwellai",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Polypedates","Polypedates_subansiriensis",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Polypedates","Polypedates_taeniatus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Polypedates","Polypedates_teraiensis",NA,84,20.0624994340515
"Amphibia","Anura","Rhacophoridae","Polypedates","Polypedates_yaoshanensis",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Polypedates","Polypedates_zed",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_abundus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_adspersus",NA,34,10.8775490147661
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_alto",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_amboli",NA,60,15.976553236397
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_annandalii",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_asankai",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_auratus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_bambaradeniyai",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_caeruleus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_cavirostris",NA,45,13.1498991837885
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_chalazodes",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_cuspis",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_dayawansai",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_decoris",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_dimbullae",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_eximius",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_extirpo",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_femoralis",NA,24.1,8.61732957970585
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_fergusonianus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_flaviventris",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_folicola",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_frankenbergi",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_fulvus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_hallidayi",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_halyi",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_hankeni",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_hoffmanni",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_hoipolloi",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_hypomelas",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_jagathgunawardanai",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_kani",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_karunarathnai",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_leucorhinus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_limbus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_lunatus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_macropus",NA,37,11.5182279993115
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_maia",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_malcolmsmithi",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_manipurensis",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_microtympanum",NA,51.1,14.3313928390487
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_mittermeieri",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_mooreorum",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_nanus",NA,35,11.0930656954346
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_nasutus",NA,60,15.976553236397
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_nemus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_newtonjayawardanei",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_ocularis",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_oxyrhynchus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_papillosus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_pardus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_pleurotaenia",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_poppiae",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_popularis",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_procax",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_puranappu",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_regius",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_reticulatus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_rugatus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_rus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_sahai",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_samarakoon",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_sarasinorum",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_schmarda",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_schneideri",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_semiruber",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_shillongensis",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_silus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_silvaticus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_simba",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_singu",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_sirilwijesundarai",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_sordidus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_steineri",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_stellatus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_stictomerus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_stuarti",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_tanu",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_temporalis",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_terebrans",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_variabilis",NA,35.8,11.264049034835
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_viridis",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_wynaadensis",NA,28.3,9.60713333820862
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_zal",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_zimmeri",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Pseudophilautus","Pseudophilautus_zorro",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_agasthyaensis",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_akroparallagi",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_anili",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_beddomii",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_bobingeri",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_bombayensis",NA,23.3,8.42267040500772
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_charius",NA,30.9,10.1959878354197
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_chlorosomma",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_chotta",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_chromasynchysi",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_coonoorensis",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_crustai",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_dubois",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_ghatei",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_glandulosus",NA,22.3,8.17627942936679
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_graminirupes",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_griet",NA,22.1,8.1265763156703
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_gryllus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_jayarami",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_johnceei",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_kadalarensis",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_kaikatti",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_kakachi",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_longchuanensis",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_luteolus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_manohari",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_marki",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_menglaensis",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_munnarensis",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_nerostagona",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_ochlandrae",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_parvulus",NA,23.6,8.49591692785787
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_ponmudi",NA,38.9,11.9153006541432
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_ravii",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_resplendens",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_signatus",NA,31.1,10.2406067442501
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_sushili",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_theuerkaufi",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_thodai",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_tinniens",NA,33.1,10.6818261486429
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_travancoricus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_tuberohumerus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Raorchestes","Raorchestes_uthamani",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_achantharrhena",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_angulirostris",NA,50,14.1218590728223
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_annamensis",NA,73.2,18.2781777779414
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_arboreus",13.9,81.4,13.9
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_arvalis",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_aurantiventris",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_baluensis",NA,65,16.8659449019587
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_barisani",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_belalongensis",NA,38,11.7280141112993
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_bifasciatus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_bimaculatus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_bipunctatus",NA,44.8,13.1103148260838
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_borneensis",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_burmanus",NA,78.7,19.1967643105961
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_calcadensis",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_calcaneus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_catamitus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_chenfui",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_chuyangsinensis",NA,44.15,12.9812691870581
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_cyanopunctatus",NA,40,12.1423157938253
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_dennysi",NA,128.2,26.7088115227375
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_depressus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_dorsoviridis",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_duboisi",NA,65.7,16.988664465795
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_dugritei",NA,56.7,15.3764089127143
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_dulitensis",NA,50,14.1218590728223
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_edentulus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_exechopygus",NA,59,15.795844204864
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_fasciatus",NA,55,15.0628499005412
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_feae",NA,111,24.2275485768756
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_gadingensis",NA,30,9.99403476982588
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_gauni",NA,38,11.7280141112993
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_georgii",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_harrissoni",NA,70,17.7334738891495
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_helenae",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_hoanglienensis",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_hongchibaensis",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_hui",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_hungfuensis",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_jarujini",NA,46.1,13.3666063786646
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_kio",NA,81.6,19.6727241092989
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_laoshan",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_lateralis",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_malabaricus",NA,78,19.0810335394764
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_margaritifer",NA,60,15.976553236397
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_marmoridorsum",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_maximus",NA,77.7,19.0313319667551
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_minimus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_modestus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_moltrechti",NA,49.8,14.0836026572626
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_monticola",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_nigropalmatus",NA,97.7,22.2225850202549
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_nigropunctatus",NA,44.5,13.0508310217376
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_norhayatii",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_notater",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_omeimontis",NA,80,19.4108144669355
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_orlovi",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_owstoni",7.6,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_pardalis",NA,70,17.7334738891495
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_penanorum",NA,34,10.8775490147661
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_poecilonotus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_prasinatus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_prominanus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_pseudacutirostris",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_pseudomalabaricus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_puerensis",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_reinwardtii",NA,82.7,19.8518246313318
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_rhodopus",NA,48.7,13.8722970576465
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_robertingeri",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_robinsonii",NA,92,21.3365939326336
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_rufipes",NA,50,14.1218590728223
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_schlegelii",3.2,57,3.2
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_spelaeus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_subansiriensis",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_suffry",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_taipeianus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_translineatus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_tuberculatus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_turpes",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_vampyrus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_verrucopus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_viridis",9.1,22,9.1
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_wui",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Rhacophorus","Rhacophorus_yinggelingensis",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Taruga","Taruga_eques",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Taruga","Taruga_fastigo",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Taruga","Taruga_longinasus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Theloderma","Theloderma_andersoni",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Theloderma","Theloderma_asperum",NA,34.5,10.9855597247414
"Amphibia","Anura","Rhacophoridae","Theloderma","Theloderma_bambusicolum",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Theloderma","Theloderma_bicolor",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Theloderma","Theloderma_chuyangsinense",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Theloderma","Theloderma_corticale",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Theloderma","Theloderma_gordoni",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Theloderma","Theloderma_horridum",NA,50,14.1218590728223
"Amphibia","Anura","Rhacophoridae","Theloderma","Theloderma_kwangsiense",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Theloderma","Theloderma_laeve",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Theloderma","Theloderma_lateriticum",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Theloderma","Theloderma_leporosum",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Theloderma","Theloderma_licin",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Theloderma","Theloderma_moloch",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Theloderma","Theloderma_nagalandense",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Theloderma","Theloderma_nebulosum",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Theloderma","Theloderma_palliatum",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Theloderma","Theloderma_phrynoderma",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Theloderma","Theloderma_rhododiscus",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Theloderma","Theloderma_ryabovi",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Theloderma","Theloderma_stellatum",NA,NA,NA
"Amphibia","Anura","Rhacophoridae","Theloderma","Theloderma_truongsonense",NA,NA,NA
"Amphibia","Anura","Rhinodermatidae","Insuetophrynus","Insuetophrynus_acarpicus",NA,56.3,15.3029068556619
"Amphibia","Anura","Rhinodermatidae","Rhinoderma","Rhinoderma_darwinii",30,31,30
"Amphibia","Anura","Rhinodermatidae","Rhinoderma","Rhinoderma_rufum",NA,33,10.6599736523636
"Amphibia","Anura","Rhinophrynidae","Rhinophrynus","Rhinophrynus_dorsalis",90,89,90
"Amphibia","Anura","Scaphiopodidae","Scaphiopus","Scaphiopus_couchii",16.3,80,16.3
"Amphibia","Anura","Scaphiopodidae","Scaphiopus","Scaphiopus_holbrookii",NA,71,17.9045422313149
"Amphibia","Anura","Scaphiopodidae","Scaphiopus","Scaphiopus_hurterii",NA,83,19.9005363243251
"Amphibia","Anura","Scaphiopodidae","Spea","Spea_bombifrons",NA,64,16.6898874898473
