id,Order,Family,Genus,Species,Fos,Ter,Aqu,Arb,Leaves,Flowers,Seeds,Fruits,Arthro,Vert,Diu,Noc,Crepu,Wet_warm,Wet_cold,Dry_warm,Dry_cold,Body_mass_g,Age_at_maturity_min_y,Age_at_maturity_max_y,Body_size_mm,Size_at_maturity_min_mm,Size_at_maturity_max_mm,Longevity_max_y,Litter_size_min_n,Litter_size_max_n,Reproductive_output_y,Offspring_size_min_mm,Offspring_size_max_mm,Dir,Lar,Viv,OBS
Anf1037,Anura,Centrolenidae,Hyalinobatrachium,Hyalinobatrachium_fleischmanni,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,18,30,1,2,2,0,1,0,NA
Anf1038,Anura,Centrolenidae,Hyalinobatrachium,Hyalinobatrachium_fragile,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf1039,Anura,Centrolenidae,Hyalinobatrachium,Hyalinobatrachium_guairarepanense,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf1040,Anura,Centrolenidae,Hyalinobatrachium,Hyalinobatrachium_iaspidiense,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf1041,Anura,Centrolenidae,Hyalinobatrachium,Hyalinobatrachium_ibama,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.4,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf1042,Anura,Centrolenidae,Hyalinobatrachium,Hyalinobatrachium_ignioculus,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,11,11,NA,NA,NA,0,1,0,NA
Anf1043,Anura,Centrolenidae,Hyalinobatrachium,Hyalinobatrachium_mesai,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf1044,Anura,Centrolenidae,Hyalinobatrachium,Hyalinobatrachium_mondolfii,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf1045,Anura,Centrolenidae,Hyalinobatrachium,Hyalinobatrachium_munozorum,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,21,NA,NA,NA,18,18,1,NA,NA,0,1,0,NA
Anf1046,Anura,Centrolenidae,Hyalinobatrachium,Hyalinobatrachium_orientale,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf1047,Anura,Centrolenidae,Hyalinobatrachium,Hyalinobatrachium_orocostale,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,20.5,NA,NA,NA,45,45,NA,NA,NA,NA,NA,NA,NA
Anf1048,Anura,Centrolenidae,Hyalinobatrachium,Hyalinobatrachium_pallidum,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf1049,Anura,Centrolenidae,Hyalinobatrachium,Hyalinobatrachium_pellucidum,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,21.4,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf1050,Anura,Centrolenidae,Hyalinobatrachium,Hyalinobatrachium_ruedai,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf1051,Anura,Centrolenidae,Hyalinobatrachium,Hyalinobatrachium_talamancae,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,28,30,1,NA,NA,0,1,0,NA
Anf1052,Anura,Centrolenidae,Hyalinobatrachium,Hyalinobatrachium_tatayoi,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,22.4,NA,NA,NA,40,40,1,NA,NA,0,1,0,NA
Anf1053,Anura,Centrolenidae,Hyalinobatrachium,Hyalinobatrachium_taylori,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,1,0,NA
Anf1054,Anura,Centrolenidae,Hyalinobatrachium,Hyalinobatrachium_valerioi,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,35,55,1,2,4,0,1,0,NA
Anf1055,Anura,Centrolenidae,Hyalinobatrachium,Hyalinobatrachium_vireovittatum,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA
Anf1056,Anura,Ceratobatrachidae,Ingerana,Ingerana_baluensis,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.7,NA,NA,NA,NA,NA,1,2.4,2.4,1,0,0,NA
Anf1057,Anura,Ceratobatrachidae,Batrachylodes,Batrachylodes_elegans,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,24.8,34.6,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1058,Anura,Ceratobatrachidae,Batrachylodes,Batrachylodes_gigas,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,42.7,46,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf1059,Anura,Ceratobatrachidae,Batrachylodes,Batrachylodes_mediodiscus,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,21.6,27,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1060,Anura,Ceratobatrachidae,Batrachylodes,Batrachylodes_minutus,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5,15.8,19.3,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1061,Anura,Ceratobatrachidae,Batrachylodes,Batrachylodes_montanus,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,26.7,39.4,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1062,Anura,Ceratobatrachidae,Batrachylodes,Batrachylodes_trossulus,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.7,18.1,22.7,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1063,Anura,Ceratobatrachidae,Batrachylodes,Batrachylodes_vertebralis,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.5,24.1,29.5,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1064,Anura,Ceratobatrachidae,Batrachylodes,Batrachylodes_wolfi,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,25.2,31.9,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1065,Anura,Ceratobatrachidae,Ceratobatrachus,Ceratobatrachus_guentheri,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1066,Anura,Ceratobatrachidae,Discodeles,Discodeles_bufoniformis,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.7,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1067,Anura,Ceratobatrachidae,Discodeles,Discodeles_guppyi,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1068,Anura,Ceratobatrachidae,Discodeles,Discodeles_malukuna,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.2,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf1069,Anura,Ceratobatrachidae,Discodeles,Discodeles_opisthodon,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf1070,Anura,Ceratobatrachidae,Discodeles,Discodeles_vogti,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1071,Anura,Ceratobatrachidae,Palmatorappia,Palmatorappia_solomonis,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1072,Anura,Ceratobatrachidae,Platymantis,Platymantis_acrochordus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf1073,Anura,Ceratobatrachidae,Platymantis,Platymantis_aculeodactylus,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.8,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1074,Anura,Ceratobatrachidae,Platymantis,Platymantis_adiastolus,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf1075,Anura,Ceratobatrachidae,Platymantis,Platymantis_admiraltiensis,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.4,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1076,Anura,Ceratobatrachidae,Platymantis,Platymantis_akarithymus,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.2,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1077,Anura,Ceratobatrachidae,Platymantis,Platymantis_banahao,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.6,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1078,Anura,Ceratobatrachidae,Platymantis,Platymantis_batantae,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf1079,Anura,Ceratobatrachidae,Platymantis,Platymantis_bayani,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf1080,Anura,Ceratobatrachidae,Platymantis,Platymantis_biak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf1081,Anura,Ceratobatrachidae,Platymantis,Platymantis_bimaculatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf1082,Anura,Ceratobatrachidae,Platymantis,Platymantis_boulengeri,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1083,Anura,Ceratobatrachidae,Platymantis,Platymantis_browni,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,26.7,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1084,Anura,Ceratobatrachidae,Platymantis,Platymantis_bufonulus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf1085,Anura,Ceratobatrachidae,Platymantis,Platymantis_caesiops,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf1086,Anura,Ceratobatrachidae,Platymantis,Platymantis_cagayanensis,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1087,Anura,Ceratobatrachidae,Platymantis,Platymantis_cheesmanae,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf1088,Anura,Ceratobatrachidae,Platymantis,Platymantis_cornutus,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1089,Anura,Ceratobatrachidae,Platymantis,Platymantis_corrugatus,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.5,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1090,Anura,Ceratobatrachidae,Platymantis,Platymantis_cryptotis,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1091,Anura,Ceratobatrachidae,Platymantis,Platymantis_desticans,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf1092,Anura,Ceratobatrachidae,Platymantis,Platymantis_diesmosi,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,52.7,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf1093,Anura,Ceratobatrachidae,Platymantis,Platymantis_dorsalis,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.4,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1094,Anura,Ceratobatrachidae,Platymantis,Platymantis_gilliardi,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf1095,Anura,Ceratobatrachidae,Platymantis,Platymantis_guentheri,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1096,Anura,Ceratobatrachidae,Platymantis,Platymantis_guppyi,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.7,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1097,Anura,Ceratobatrachidae,Platymantis,Platymantis_hazelae,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1098,Anura,Ceratobatrachidae,Platymantis,Platymantis_indeprensus,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.9,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1099,Anura,Ceratobatrachidae,Platymantis,Platymantis_insulatus,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1100,Anura,Ceratobatrachidae,Platymantis,Platymantis_isarog,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1101,Anura,Ceratobatrachidae,Platymantis,Platymantis_latro,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1102,Anura,Ceratobatrachidae,Platymantis,Platymantis_lawtoni,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1103,Anura,Ceratobatrachidae,Platymantis,Platymantis_levigatus,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1104,Anura,Ceratobatrachidae,Platymantis,Platymantis_luzonensis,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.2,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1105,Anura,Ceratobatrachidae,Platymantis,Platymantis_macrops,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf1106,Anura,Ceratobatrachidae,Platymantis,Platymantis_macrosceles,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf1107,Anura,Ceratobatrachidae,Platymantis,Platymantis_magnus,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1108,Anura,Ceratobatrachidae,Platymantis,Platymantis_mamusiorum,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf1109,Anura,Ceratobatrachidae,Platymantis,Platymantis_manus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf1110,Anura,Ceratobatrachidae,Platymantis,Platymantis_mimicus,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.4,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf1111,Anura,Ceratobatrachidae,Platymantis,Platymantis_mimulus,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.5,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1112,Anura,Ceratobatrachidae,Platymantis,Platymantis_montanus,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1113,Anura,Ceratobatrachidae,Platymantis,Platymantis_myersi,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.3,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf1114,Anura,Ceratobatrachidae,Platymantis,Platymantis_nakanaiorum,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf1115,Anura,Ceratobatrachidae,Platymantis,Platymantis_naomii,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.9,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1116,Anura,Ceratobatrachidae,Platymantis,Platymantis_neckeri,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.4,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1117,Anura,Ceratobatrachidae,Platymantis,Platymantis_negrosensis,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,40,40,1,NA,NA,1,0,0,NA
Anf1118,Anura,Ceratobatrachidae,Platymantis,Platymantis_nexipus,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,56.6,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf1119,Anura,Ceratobatrachidae,Platymantis,Platymantis_paengi,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.3,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf1120,Anura,Ceratobatrachidae,Platymantis,Platymantis_panayensis,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1121,Anura,Ceratobatrachidae,Platymantis,Platymantis_papuensis,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1122,Anura,Ceratobatrachidae,Platymantis,Platymantis_parilis,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anf1123,Anura,Ceratobatrachidae,Platymantis,Platymantis_parkeri,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1124,Anura,Ceratobatrachidae,Platymantis,Platymantis_pelewensis,NA,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1125,Anura,Ceratobatrachidae,Platymantis,Platymantis_polillensis,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1126,Anura,Ceratobatrachidae,Platymantis,Platymantis_pseudodorsalis,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.8,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1127,Anura,Ceratobatrachidae,Platymantis,Platymantis_punctatus,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.9,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1128,Anura,Ceratobatrachidae,Platymantis,Platymantis_pygmaeus,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1129,Anura,Ceratobatrachidae,Platymantis,Platymantis_rabori,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.2,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1130,Anura,Ceratobatrachidae,Platymantis,Platymantis_schmidti,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1131,Anura,Ceratobatrachidae,Platymantis,Platymantis_sierramadrensis,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1132,Anura,Ceratobatrachidae,Platymantis,Platymantis_solomonis,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1133,Anura,Ceratobatrachidae,Platymantis,Platymantis_spelaeus,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,60.5,NA,NA,NA,NA,NA,1,3,3,1,0,0,NA
Anf1134,Anura,Ceratobatrachidae,Platymantis,Platymantis_subterrestris,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1135,Anura,Ceratobatrachidae,Platymantis,Platymantis_sulcatus,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA
Anf1136,Anura,Ceratobatrachidae,Platymantis,Platymantis_taylori,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
Anf1137,Anura,Ceratobatrachidae,Platymantis,Platymantis_vitianus,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,110,NA,NA,NA,50,50,1,7,9,1,0,0,NA
Anf1138,Anura,Ceratobatrachidae,Platymantis,Platymantis_vitiensis,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,20,40,1,NA,NA,1,0,0,NA
Anf1139,Anura,Ceratobatrachidae,Platymantis,Platymantis_weberi,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.5,NA,NA,NA,NA,NA,1,NA,NA,1,0,0,NA
